source,target,weight,RideID,DriverID,CustomerID,VehicleID,StartLocation,EndLocation,StartTime,EndTime,TripDistance,TripDuration,ZoneID,TimeSlot,Demand,Supply,BaseFare,DistanceFare,SurgeMultiplier,CurrentLocation,AvailabilityStatus,StartCoordinates,EndCoordinates,EndPoint,TimeCost,MonetaryCost,EstimatedTimeToDestination,CurrentTrafficConditions,ProbabilityValue,RandomSeed,TripSuccessRate,AverageWaitTime,Cost,TripDuration,TimeOfDay,WeatherCondition,DayOfWeek,TrafficCondition,PickupLocation,DropoffLocation,UserAgeGroup,HistoricalTripCount
0,184,1.074670726,GAO7N6,HFIR5O,84SF5B,GE70F5,"58.332112, 170.003198","86.439061, 37.219656",12/6/2023 2:28,12/6/2023 2:42,6.31,14,1,23,9,0,2.96,2.43,3,"-44.076058, 81.689904",Unavailable,"-7.809025062517875, -54.152474818126535","-6.976780926853232, 305.86406707704793",468,21.79,33.57,22.58,Light,0.30959297,8518,0.95,5.54,18.65,7,Morning,Rainy,Wednesday,Light,32,12,46-55,38
0,185,2.48098581,CQDFTZ,JDD76G,13PH55,O81C85,"-62.214064, 165.816213","52.578768, -154.2684",12/6/2023 6:25,12/6/2023 8:14,22.47,109,1,2,22,22,2.2,1.26,2.2,"34.006874, 101.025507",Unavailable,"-83.05212209906462, -96.47493286750648","-83.3291043609333, 263.4406454314484",771,13.75,8.34,11.07,Light,0.056814568,4788,0.84,5.54,78.23,92,Afternoon,Rainy,Saturday,Moderate,13,44,18-25,13
0,186,8.753450011,92HIXJ,1URGDA,C0LGL5,LIU1X9,"31.440205, -28.040915","-38.854138, 107.309015",12/6/2023 19:15,12/6/2023 21:12,33.05,117,9,12,25,13,4.23,1.35,2.2,"-44.551669, -151.023539",Available,"-29.62213796024534, 18.260836329877918","-30.065403827228668, 19.01363476822539",101,28.87,62.03,29.9,Heavy,0.122775547,5676,0.99,9.73,43.73,59,Night,Rainy,Monday,Moderate,6,27,36-45,38
0,187,4.90957656,NJWV08,CQR0TU,V5KDTR,2WBNBQ,"-11.973025, 20.842778","-84.889062, -127.923813",12/6/2023 7:32,12/6/2023 8:24,7.8,52,3,0,34,25,4.85,1.48,2.5,"-64.518883, 108.989696",Unavailable,"6.8553610669857505, 29.5625922719386","6.443743380476733, 29.13870956932091",106,50.14,47.42,58.47,Heavy,-2.697971398,211,0.92,13.55,13.76,14,Afternoon,Sunny,Monday,Moderate,35,1,18-25,40
0,188,2.281369831,3L5XXP,MZKWVX,ULUMV7,PF9GIN,"16.471779, 124.745752","-70.515961, 47.214898",12/6/2023 6:31,12/6/2023 8:06,18.45,95,2,10,19,24,4.17,2.34,1.7,"-57.778, -128.364857",Unavailable,"84.21106107474088, 54.83095654384911","84.20803404437356, 54.04874917293443",636,65.5,86.31,54,Moderate,-0.907967635,2684,0.82,6.19,55.12,91,Night,Sunny,Monday,Heavy,45,79,36-45,47
0,189,2.063818097,HDBKQ4,P08XC9,BJEPGD,SXSFH1,"-7.824929, -137.972891","-3.382805, 53.524823",12/6/2023 14:14,12/6/2023 14:32,5.03,18,9,19,25,12,2.98,1.18,2.7,"-81.164245, -153.388507",Available,"80.24181215893336, 111.17194199106649","80.1849003344035, 110.93534773192806",461,27.75,48.94,29.91,Heavy,1.242285565,9523,0.81,6.48,66.4,5,Night,Sunny,Tuesday,Light,40,18,56+,12
0,190,4.022926189,CNSTW5,5P13H3,J4LWBH,K8OLEK,"80.455802, 97.16382","15.544043, -152.913246",12/6/2023 14:51,12/6/2023 15:20,23.61,29,8,8,3,23,2.21,1.39,1.5,"64.010567, -6.990521",Unavailable,"-0.3698142522971466, -134.77382457782258","-0.5484648270319485, 224.44197730344754",797,31.82,135.13,33.95,Light,-1.654667909,9767,0.88,12.87,69.56,62,Morning,Sunny,Sunday,Heavy,68,57,36-45,25
0,191,5.685446396,V8MZFH,TRINFU,XCRXP8,6DV9WB,"-62.056871, -23.468042","-59.06042, -141.562483",12/6/2023 8:31,12/6/2023 9:02,12.32,31,4,12,48,23,4.77,1.69,2,"49.317697, 126.558021",Unavailable,"-23.948163656329086, -15.133334341849036","-23.563447424149704, 345.6370281092516",311,76.99,58.95,82.63,Heavy,0.644342329,6955,0.99,7.57,52.72,110,Night,Sunny,Friday,Heavy,80,63,18-25,8
0,192,7.334986935,PXF5PK,M5TBQC,N73NDI,WPIOIW,"52.223711, -140.305054","88.280962, -41.071368",12/6/2023 12:50,12/6/2023 13:10,34.53,20,4,23,32,6,2.02,2.02,2.5,"-73.515788, -74.75895",Available,"-72.33395601547909, -91.89920132633206","-71.99563388935555, 267.35214240572054",1000,82.71,17.3,77.53,Light,-0.057131291,8054,0.83,12.07,4.98,113,Night,Sunny,Friday,Heavy,77,98,18-25,30
0,193,1.77549851,REQGUR,SD02NZ,SKFQXK,6TAHE0,"11.326869, 138.581451","21.476818, -140.911466",12/6/2023 8:16,12/6/2023 9:18,23.29,62,8,21,48,26,3.98,1.98,2,"44.726694, -40.146433",Unavailable,"-12.566188737549538, -100.71096571027273","-13.534790165620791, 259.1759128234261",90,80.8,20.51,85.09,Light,0.912292989,7253,0.81,8.93,15.74,18,Morning,Rainy,Friday,Moderate,70,1,56+,37
0,194,4.931741804,QYGPAE,3R9BPZ,UEN7XQ,O4MN0G,"46.816932, -163.211996","36.888561, 24.323544",12/6/2023 0:54,12/6/2023 1:28,29.88,34,9,15,32,15,4.98,1.47,2,"-50.820137, 114.884608",Unavailable,"-83.94895547055498, 68.042972463524","-84.89600592708165, 68.07787949717662",2,105.85,8.78,105.04,Heavy,0.589949195,3159,0.8,8.23,48.04,26,Morning,Rainy,Wednesday,Light,57,23,46-55,42
0,195,6.333430589,LPUKPS,9JML7M,GK43RH,SBP04P,"-16.298203, -169.899444","86.487664, 91.650291",12/6/2023 0:47,12/6/2023 2:39,34.92,112,7,21,18,17,4.45,1.03,2.7,"56.582794, 104.766462",Available,"14.663016197447675, 111.23892166351112","14.619442708388357, 110.68836759208699",763,67.79,119.67,69.88,Moderate,1.077290827,5334,0.97,14.33,7.93,16,Night,Sunny,Friday,Light,54,2,46-55,26
0,196,8.656550262,XITCWS,2I7F7O,3XPOGH,CXQP07,"83.178664, -79.553014","46.673126, -58.215078",12/6/2023 16:23,12/6/2023 17:56,30.23,93,1,1,18,16,2.13,1.44,1.3,"39.13881, -6.535266",Unavailable,"-39.842310010772316, -87.86512510037174","-38.95909042825596, 272.38831103373917",640,11.2,82.15,9.63,Moderate,0.370922996,7403,0.92,10.32,50.97,98,Afternoon,Sunny,Tuesday,Light,34,99,26-35,22
0,197,8.8917584,GCXV21,BTX3PB,4NGDUE,KL26GZ,"61.120129, 118.938074","-69.6929, 101.095033",12/6/2023 10:06,12/6/2023 11:09,21.92,63,3,2,18,20,4.03,1.44,2.9,"88.218091, -166.223978",Available,"-81.07958931763346, 78.855162639264","-81.9720216480679, 78.9282630611861",772,82.79,114.55,89.68,Heavy,0.706802157,493,0.96,8.93,93.19,56,Morning,Sunny,Sunday,Light,25,13,56+,42
0,198,8.651419332,VR39QE,8YZKTZ,402CG9,PC54U0,"-32.568344, -14.47449","43.022295, -41.994928",12/6/2023 20:20,12/6/2023 21:34,27.71,74,9,6,24,22,2.66,1.1,2.9,"-69.941491, -1.573781",Available,"72.05147550301828, 8.054936358831952","72.56462817899401, 7.449932640727421",1000,24.63,89.36,28.28,Moderate,0.218634288,3851,0.84,11.73,22.11,29,Evening,Rainy,Friday,Heavy,79,81,36-45,9
0,199,3.169343407,BZO0IB,PU6ESZ,5U2DWI,NE7LN5,"16.28838, 62.538636","-80.167861, -42.746677",12/6/2023 20:12,12/6/2023 21:30,28.65,78,10,1,19,15,3.17,2.18,1.3,"13.880128, -144.990336",Unavailable,"28.120075121730764, -97.97764525281261","27.982576171662636, 261.8400460699075",880,55.64,54.01,62.97,Heavy,0.126764868,6675,0.91,14.29,41.51,89,Afternoon,Rainy,Friday,Light,64,54,36-45,45
0,200,3.5994073,CW9KFD,044GWS,AEBYMX,MTYK7B,"-15.554561, 109.119449","-78.548129, -129.593362",12/6/2023 14:50,12/6/2023 15:28,39.34,38,6,4,37,11,2.76,1.97,2.2,"83.833402, -155.542834",Unavailable,"79.72083857147086, 52.46362226897838","79.06623096091087, 53.384089613145676",846,102.06,46.02,112.84,Heavy,-1.487707583,1780,0.92,11.11,92.78,77,Night,Sunny,Friday,Moderate,2,58,18-25,36
0,201,2.168829189,SSPDTE,2ZPQ93,W4192S,8QJM24,"-50.873856, -102.236414","-57.551073, 44.941497",12/6/2023 10:57,12/6/2023 11:11,35.42,14,4,16,2,0,4.13,1.52,2.1,"-10.949644, 146.878906",Available,"-37.692117435358284, 34.951685235587775","-37.34504472682028, 35.184147739794575",901,75.66,52.5,84.35,Light,0.718570952,9338,0.9,8.37,12.98,9,Night,Rainy,Monday,Moderate,81,60,56+,34
0,202,4.195989651,BAXUQJ,00P99Y,NZS2JF,0H9E4M,"-32.157305, 1.393165","50.588681, -43.281956",12/6/2023 22:52,12/6/2023 23:07,26.63,15,6,13,30,3,4.91,1.09,1.5,"-11.09686, -91.978218",Unavailable,"-21.85818612800837, -34.927187288212934","-21.38503075041488, 325.2770439091712",273,72.9,101.31,82.48,Moderate,0.973250579,6124,0.91,9.55,45.81,13,Morning,Sunny,Monday,Light,77,8,18-25,7
0,203,7.00430522,YEL00S,C7FG98,8IITN0,UL7ZGS,"67.826523, 106.72504","29.311924, 72.440729",12/6/2023 14:24,12/6/2023 16:06,30.95,102,10,0,50,29,3.8,2.43,2.4,"59.676184, 119.328711",Unavailable,"-39.840616547030436, 96.1032856103019","-38.908930723027886, 96.66858261786325",11,66.85,30.61,61.67,Heavy,1.678297641,3823,0.9,14.44,45.02,114,Morning,Sunny,Tuesday,Light,93,75,26-35,37
0,204,9.526702973,KEKOUW,EYAJ6C,1JJR3C,97RNSJ,"-68.830198, -74.58198","52.048892, -117.156809",12/6/2023 10:29,12/6/2023 10:39,46.08,10,2,20,47,16,4.07,1.45,1,"71.517602, 123.538764",Unavailable,"31.19180986649708, -113.73724128462295","30.78005640915476, 245.47575855718367",25,89.42,101.21,91.64,Light,-0.068255886,1688,1,8.78,14.29,24,Night,Rainy,Thursday,Heavy,21,66,56+,23
0,205,2.771923511,I5T4J6,LEFHND,QW5YX4,QEGBJT,"34.572881, -4.900068","-19.726201, -156.366833",12/6/2023 9:25,12/6/2023 10:11,20.25,46,3,15,33,10,3.54,1.74,1.7,"43.13818, -101.413082",Unavailable,"5.09412937588354, -119.44645590681684","4.7226280193617765, 239.86188091603728",7,27.48,72.46,32.49,Heavy,0.778822306,8089,0.95,13.11,64.8,73,Evening,Rainy,Sunday,Light,32,75,36-45,6
0,206,1.615834415,S2XHWD,QDH8ZS,OQ3PYW,CZK065,"-47.953191, 131.359044","-82.197071, -6.088296",12/6/2023 12:17,12/6/2023 13:37,12.93,80,2,23,42,14,4.86,2.01,1.4,"21.071992, 99.681718",Unavailable,"28.316532977349482, 175.4530566103046","29.273593572509515, 176.02430430182466",685,13.08,17.2,14.39,Light,-1.007029265,5943,0.84,5.43,57.59,77,Morning,Sunny,Tuesday,Light,55,43,56+,0
0,207,3.833631902,CDHWPT,4Q5YTR,O3LB32,6PDG4X,"53.710492, 39.052884","-27.202227, -44.557911",12/6/2023 22:07,12/6/2023 23:34,5.34,87,10,6,20,26,3.35,2.42,2.1,"79.524221, -64.328145",Available,"-37.99976776635775, 4.320492339037372","-38.21861616997356, 5.257284106623833",758,11,64.62,10.16,Moderate,-0.122634596,3648,0.86,9.78,74.96,98,Evening,Rainy,Tuesday,Moderate,21,33,56+,37
0,208,2.228386438,2A7C6Z,91QIAO,HED4U9,IKLX9R,"76.919812, -157.70137","-69.725739, -114.416367",12/6/2023 21:28,12/6/2023 22:41,46.84,73,3,2,43,8,4.94,1.33,1.8,"-46.961546, 50.656596",Unavailable,"-48.279844160194884, -94.0523316408188","-48.86969960473751, 266.0419877071998",576,64.58,40.86,63.05,Light,0.791575171,8353,0.89,7.45,41.38,107,Night,Rainy,Thursday,Light,47,21,56+,21
0,209,6.138587961,NZDCJQ,5NXAGQ,P1OGW0,TLK47A,"67.249413, -97.71097","-49.028256, 12.087258",12/6/2023 15:56,12/6/2023 17:36,22.5,100,2,15,4,0,3.78,1.41,2.4,"-18.044574, 172.782528",Unavailable,"72.25260105874585, 119.47908062554586","72.01017796424995, 119.18788451701542",30,58.41,92.94,58.09,Heavy,0.177063326,4375,0.95,8.85,13.58,77,Afternoon,Cloudy,Tuesday,Light,2,38,46-55,18
0,210,3.793659647,NJ2J4U,1DCGZT,NRS4L1,LOLNSA,"-72.570799, 28.58045","-18.989088, 25.753658",12/6/2023 23:14,12/6/2023 23:55,22.25,41,1,21,7,26,2.3,2.25,3,"77.249895, 168.275155",Available,"23.23451919060622, 165.60468788714792","22.61217539748092, 164.7078342827386",672,80.38,16,76.92,Light,-0.695414203,7954,0.95,6.17,37.54,68,Night,Cloudy,Sunday,Heavy,63,77,36-45,19
0,211,3.519041857,Q15SCK,88XTOM,V4R34M,E5N6ZA,"-39.222564, -101.95069","-37.905397, 159.20148",12/6/2023 15:32,12/6/2023 16:13,39.21,41,4,19,33,29,4.9,1.22,1.7,"-80.631111, 168.097489",Available,"32.422630706662815, 162.4843208326081","33.315253135742424, 163.23246996019813",743,36.94,143.86,43.07,Heavy,0.919163567,508,0.91,12.59,56.9,34,Evening,Sunny,Tuesday,Moderate,35,74,26-35,50
0,212,6.184223879,TJTOQ1,B45DZM,WQYSZ8,5N95EG,"49.391334, 147.325563","-59.871887, 93.186059",12/6/2023 13:12,12/6/2023 15:04,25.37,112,10,6,32,13,2.5,1.87,1.7,"0.788006, -84.122451",Unavailable,"36.18211282387111, -2.9445521248534874","36.58616283058042, 357.73518563709064",108,62.35,17.86,72.82,Moderate,0.525540265,927,0.99,7.85,41.77,98,Night,Sunny,Friday,Moderate,97,21,26-35,37
0,213,2.153848793,KYLXM1,5SRB4J,GJC2KK,33JB2Z,"-1.626424, -167.422734","-18.734997, -95.188151",12/6/2023 15:25,12/6/2023 15:50,5.35,25,3,9,11,25,3.08,2.35,1.8,"-7.60217, 80.312266",Available,"-46.133450345478714, 68.63648579089411","-45.760252401829945, 68.78235792879218",699,69.17,56.95,71.12,Light,-0.24853743,9747,0.89,12.51,46.63,90,Afternoon,Sunny,Wednesday,Heavy,82,29,26-35,4
0,214,1.150719248,Q00EAB,AYFYL3,KGR96A,Z3J9I5,"85.481619, 50.143329","77.782817, -77.625588",12/6/2023 11:54,12/6/2023 12:41,34.97,47,3,4,43,12,2.44,1.37,2.9,"24.656003, -1.069447",Unavailable,"72.9024342565464, 77.00383473946027","73.27704565020926, 77.4095078258664",223,51.13,128.62,59.12,Heavy,-0.126459204,6378,0.89,8.26,85.9,96,Afternoon,Sunny,Monday,Moderate,37,33,46-55,48
0,215,6.126866623,SDQOG8,QDQHUF,K3LYAK,LOL3VZ,"86.044683, 74.488557","-55.569258, 88.087737",12/6/2023 12:05,12/6/2023 12:16,37.81,11,7,7,47,19,3.01,1.73,2.2,"60.132727, 47.248738",Unavailable,"-18.926177222965293, 128.1275312771652","-18.494683929482115, 127.26021417434282",349,75.75,108.75,78.23,Heavy,-1.2652916,7103,0.82,5,60.79,61,Night,Sunny,Thursday,Moderate,20,49,46-55,26
0,216,3.471311656,WFMFE7,6JI0WE,COOJZC,O9B50F,"15.766692, -38.318908","72.472771, 124.642625",12/6/2023 19:57,12/6/2023 20:56,32.92,59,5,0,25,0,3.38,1.6,1.6,"-28.377687, 166.482977",Available,"51.237094608809855, 143.0014222646709","51.57746200607064, 143.7621901015085",81,76.98,97.79,87.22,Heavy,-0.253299826,7304,0.89,11.46,58.09,59,Night,Rainy,Friday,Heavy,34,23,56+,39
0,217,4.33154046,DPUPX3,CD0GIB,Y69WZI,3D074I,"45.589548, 88.010363","-30.549095, 12.288812",12/6/2023 22:45,12/6/2023 23:04,31.45,19,5,15,1,21,3.47,1.58,2.6,"-19.969861, 104.824095",Available,"80.28751361076726, 121.66140392623993","80.44596126524003, 121.97559074239695",206,96.22,43.27,79.52,Heavy,-0.977230998,832,0.83,11.64,95.8,90,Morning,Rainy,Tuesday,Moderate,44,83,46-55,34
0,218,2.532729755,82SPFX,XPSW0S,IMOSAX,POHNL4,"24.556811, 19.84175","27.833569, 74.485233",12/6/2023 8:45,12/6/2023 9:27,11.89,42,5,13,9,6,4.61,1.67,1.5,"-18.191738, 104.876419",Available,"21.684534486285187, 147.18328291048613","22.096110593861447, 147.72054125496538",485,95.14,103.87,112.44,Heavy,1.150252279,111,0.82,8.14,36.05,11,Morning,Rainy,Sunday,Heavy,27,84,56+,42
0,219,8.729014458,I7B1VF,JDQQMQ,Z4ZMHH,D60RTB,"85.289386, 2.778269","-74.011206, 16.340794",12/6/2023 2:23,12/6/2023 3:24,10.16,61,8,21,36,8,2.93,1.78,2.8,"-83.728882, -161.623893",Unavailable,"-41.936806872959195, 83.87722772934933","-42.32918076125937, 84.38833737823907",204,114.2,98.63,103.3,Light,-0.531993575,3036,0.9,11.1,5.99,37,Afternoon,Sunny,Saturday,Light,44,10,18-25,36
0,220,8.854185084,OJ6W9B,302AKX,NA0RZK,N80N2Z,"-67.110208, -167.443893","27.665614, -115.764346",12/6/2023 20:47,12/6/2023 22:45,33.22,118,1,1,39,3,3.35,1.62,1.3,"-83.34315, 92.438505",Unavailable,"-31.87407118520261, -70.58402357289006","-32.6481334162491, 290.1455297596552",806,31.26,69.17,32.79,Light,-1.276074512,1251,0.93,10.6,84.16,23,Night,Cloudy,Sunday,Heavy,21,65,26-35,3
0,221,9.810482365,55C9M7,XLYMIX,XO0T1C,YN0FA7,"-21.717334, -120.511002","-16.331435, 90.277909",12/6/2023 10:28,12/6/2023 11:19,6.21,51,9,1,26,1,4.89,1.32,1.2,"-74.384618, -55.294786",Unavailable,"-14.96763767019614, 94.33300507852664","-14.739188816457398, 94.16868274846256",898,75,25.94,88.9,Light,1.233542932,3594,0.8,14.26,63.33,53,Night,Sunny,Thursday,Heavy,91,65,36-45,42
0,222,5.68938684,5NITD8,Y7RVK3,AHTKYN,KCZX3E,"-59.562467, 141.100457","-60.829696, 92.36059",12/6/2023 21:45,12/6/2023 22:16,27.59,31,10,23,31,18,3.1,1.51,1.8,"31.748572, 44.720982",Available,"80.78203559886717, -76.05849819820708","81.37880774965417, 284.11016710507226",795,105.17,50.22,90.79,Light,-1.435762972,6221,0.95,12.8,32.04,32,Night,Cloudy,Tuesday,Heavy,56,61,26-35,4
0,223,1.275282501,Y3JFBV,XQSO89,1DX9X2,DVYUQM,"43.373575, -67.655709","-30.864819, 120.4533",12/6/2023 2:28,12/6/2023 4:09,19.26,101,7,5,13,29,3.69,2.35,1.5,"81.751222, 136.298283",Unavailable,"-13.132697140921863, -136.75351810842622","-13.037435235139474, 223.56915757472888",915,53.78,56.2,59.99,Heavy,-1.899867385,5073,0.88,9.09,26.59,119,Evening,Cloudy,Saturday,Heavy,75,82,18-25,37
0,224,7.51243616,FES46S,M32O7O,XQAARL,NEHAZ3,"3.14742, -174.928218","45.025907, -11.723024",12/6/2023 23:16,12/7/2023 0:51,5.61,95,9,8,39,28,2,1.52,1.6,"-13.636003, 167.702068",Unavailable,"74.53969032369969, 150.59870361662269","75.01426405602928, 151.25778776498646",197,79.45,11.88,68.36,Moderate,0.184139112,8750,0.93,5.51,1.94,75,Evening,Rainy,Tuesday,Moderate,78,72,46-55,46
0,225,2.241687488,5JBQ4H,OD7XPS,9VIZE9,VHNLR0,"8.22171, -63.494197","-22.677918, -171.026812",12/6/2023 16:04,12/6/2023 17:42,26.02,98,2,13,19,26,4.17,1.74,1.8,"77.478437, -107.76234",Unavailable,"15.736375041121093, 174.84857362193532","16.646999906621193, 175.41995134687713",572,57.26,87.15,46.53,Heavy,2.195588759,6562,0.94,7.63,52.36,83,Evening,Rainy,Thursday,Heavy,87,54,46-55,10
0,226,1.40262502,NXH5KV,SZJ07D,VA6UPG,B3Q9B6,"-62.874447, 14.202404","61.159836, 150.966823",12/6/2023 16:32,12/6/2023 17:06,44.55,34,10,7,36,24,2.6,2.18,2.5,"-44.026306, -127.451489",Unavailable,"75.23805498773305, -152.02896646325152","74.89868212158295, 207.81892937351716",267,112.15,90.56,132.91,Light,-0.37856771,2158,0.94,8.26,21.48,74,Night,Cloudy,Thursday,Light,29,96,18-25,32
0,227,2.446556465,36SC0L,UHQY5L,8OFD18,P7UD3I,"70.793937, -4.958182","52.028519, -84.286987",12/6/2023 15:47,12/6/2023 17:14,25.16,87,3,21,42,14,3.96,1.6,1.2,"43.436554, -108.631765",Available,"3.821152984388789, -118.68246833142693","4.672486015073439, 242.0261272342916",856,11.65,40.4,12.14,Heavy,-0.747509653,7455,0.88,14.46,68,33,Evening,Rainy,Sunday,Moderate,31,22,46-55,13
0,228,5.996657967,6BAYQ3,AYWFK0,GC15O5,BJROLY,"-89.486697, -23.937728","46.223001, -57.115963",12/6/2023 0:05,12/6/2023 0:48,22.39,43,2,23,32,8,4.4,2.32,2.1,"26.979679, -15.862465",Unavailable,"64.23639657729174, 27.42633309570249","63.465301024982956, 26.482364840864413",315,81,50.26,87.1,Moderate,1.577188504,1599,0.87,11.63,51.18,111,Evening,Cloudy,Tuesday,Moderate,70,91,26-35,45
0,229,4.362471099,QD8090,KJK4GH,JXX47T,WE0HZT,"15.254503, 102.97813","68.433422, -94.297751",12/6/2023 8:22,12/6/2023 9:30,13.28,68,6,7,4,7,4.42,1.96,2.5,"40.685201, -102.595029",Unavailable,"56.096753833244975, 12.474302934279677","56.66496553865313, 11.870684682681848",310,65.39,109.19,74.45,Light,-0.418490391,4403,0.88,6.63,95.07,14,Afternoon,Sunny,Thursday,Moderate,42,32,36-45,47
0,230,3.032273083,GXV861,F66VYW,HU5LXD,DH19CE,"44.746496, -25.867949","10.998423, 81.602714",12/6/2023 23:48,12/7/2023 1:40,37.94,112,4,10,30,29,3.07,2.23,1.2,"54.972702, 15.270167",Unavailable,"3.5909977664541373, 32.019606130494054","2.711873665268074, 31.18919370260988",406,85.95,28.61,73.56,Light,0.126780359,1450,0.96,10.23,54.27,63,Afternoon,Sunny,Saturday,Light,75,18,26-35,14
0,231,9.050347869,GPO78P,D5GXSL,NC4AXN,V93O2P,"20.557856, -32.261446","-11.547807, -43.637926",12/6/2023 2:42,12/6/2023 3:59,21.5,77,5,22,49,10,2.37,1.28,1.1,"-5.880551, -2.114069",Unavailable,"-28.107471060385862, 130.37635309297855","-27.69665585584774, 130.87212637850553",540,51.89,17.58,44.44,Heavy,-1.257332191,9131,0.92,5.59,95.69,76,Night,Sunny,Monday,Light,15,27,46-55,5
0,232,8.79130071,LK5PXE,MG7SIM,WOSJB5,C6P2XE,"-49.11104, 84.14673","8.61732, -8.065467",12/6/2023 23:50,12/7/2023 1:22,21.67,92,2,10,32,11,4.2,2.38,2.9,"59.287082, 156.02032",Unavailable,"-60.81530638819722, 35.540869485516964","-61.58396428662708, 36.194032991567695",482,119.67,105.47,119.08,Heavy,0.571609624,8556,1,14.99,91.2,35,Night,Rainy,Friday,Moderate,28,20,18-25,22
0,233,1.212904969,5VNGOD,VG27U4,G5ASPC,0YMJW2,"-57.902591, -73.873174","13.292283, 15.751534",12/6/2023 18:32,12/6/2023 20:19,23.87,107,7,8,19,10,3.96,1.69,2.5,"25.197045, 102.622474",Unavailable,"17.43595675033727, -108.26605436742057","16.996434107038887, 251.85559569742765",595,59.31,50.15,65.91,Moderate,1.657952522,8185,0.83,14.4,33.64,19,Night,Cloudy,Monday,Heavy,100,17,46-55,31
0,234,7.233722262,Y7QM6S,QBZBWA,I0IANG,1JF515,"-61.603113, -128.975261","-53.940821, -111.680718",12/6/2023 23:02,12/7/2023 0:08,43.02,66,8,6,30,4,3.85,1.62,1.1,"42.09348, 139.497607",Unavailable,"18.976544220439507, 86.30616575654915","19.0113925126437, 87.14766626517186",65,28.29,16.92,27.37,Light,0.368340632,3434,0.94,6.08,60.56,101,Afternoon,Cloudy,Wednesday,Light,32,94,18-25,4
0,235,6.344968659,5BE1YN,U46HJM,2SDYAZ,HXCNEY,"-81.903387, 34.396483","-23.32118, -163.338112",12/6/2023 13:19,12/6/2023 13:32,33.52,13,1,12,20,16,4.46,1.57,2.6,"-70.263529, -142.131184",Unavailable,"32.96171650330864, 168.88165368882727","32.86790187706864, 169.40642548692045",450,119.77,61.77,123.22,Heavy,-0.162928329,2593,1,8.87,8.49,26,Night,Sunny,Friday,Heavy,47,4,18-25,33
0,236,5.509974093,9F40H6,7MGEZT,IRF17Z,RWSVHF,"48.757456, -100.498575","-38.209255, 4.198582",12/6/2023 14:39,12/6/2023 15:57,46.66,78,1,3,36,8,3.23,1.91,1.4,"-43.837642, -83.804374",Available,"-41.59121407587656, 159.0619283188464","-41.39555103729907, 159.06292697091968",639,91.81,106.97,109.36,Light,0.658753989,6041,0.86,10.15,10.85,7,Night,Rainy,Thursday,Moderate,39,92,18-25,41
0,237,5.249426507,UP0QK8,BH9BGK,1B25VY,VZKKB1,"-39.232535, -56.083209","-26.505702, -114.665362",12/6/2023 19:16,12/6/2023 20:33,15.86,77,4,8,46,6,4.25,2.44,1.2,"9.466023, 42.381852",Available,"41.39858810760333, -98.04088629172749","41.892911689257204, 261.1545785513291",660,110.12,39.52,110.36,Light,1.706705087,1038,0.91,5.49,4.32,97,Afternoon,Sunny,Monday,Light,57,98,36-45,20
0,238,3.445155312,RSGLJ4,Q3XIP1,7Q6TV5,E0XPM4,"72.393067, 114.759113","-3.520242, -29.559852",12/6/2023 21:49,12/6/2023 22:55,34.11,66,4,23,31,3,2.22,2.22,1.6,"74.837569, -151.276739",Unavailable,"-83.9314173431186, 78.01416532241956","-83.46924129178652, 77.05899141311626",797,78.41,130.52,75.24,Moderate,-0.468609219,884,0.83,14.8,61.58,41,Morning,Sunny,Monday,Moderate,81,61,56+,33
0,239,1.513586931,S118EM,RIBNCR,LT5X5J,6WKJC1,"-1.189293, -110.973536","-58.678289, 146.694435",12/6/2023 12:26,12/6/2023 13:41,47.43,75,2,14,42,6,3.47,2.01,1.1,"70.091793, 74.717351",Unavailable,"15.481028417879529, 93.84526490694208","15.989849628020632, 94.68888203165335",86,51.47,55.61,58.82,Light,0.773562935,6031,1,5.38,64.76,80,Night,Sunny,Thursday,Light,91,12,46-55,35
0,240,7.739947885,ILXIOK,5JHQP8,NG5M89,ANHBEK,"-23.918515, 140.106929","80.119441, 100.644496",12/6/2023 18:35,12/6/2023 20:35,4.16,120,9,12,46,15,2.28,1.12,1.7,"-32.181955, 72.050913",Unavailable,"-30.042783222990096, -62.46182667527647","-29.78058775050121, 297.3360161849417",571,37.75,30.84,44.09,Heavy,0.05073751,2582,0.97,8.54,76.52,94,Evening,Rainy,Thursday,Heavy,69,8,46-55,43
0,241,3.490938377,0HHM6N,RPNFFG,TA2H6I,VMMBSK,"-89.226656, 60.270485","74.283709, 77.932185",12/6/2023 8:54,12/6/2023 9:51,42.47,57,4,23,13,4,4.37,2.1,1.1,"31.506246, 16.696831",Available,"-6.141673312144775, -81.91783524998118","-5.779546813508022, 277.2091429825261",577,16.82,88.53,15.2,Heavy,-0.563502479,4523,0.91,10.29,4.88,106,Afternoon,Rainy,Saturday,Heavy,14,31,46-55,26
0,242,2.500540887,URSOQ7,43EC87,GWNJAE,655A38,"-16.666879, 170.344439","37.34424, -96.197797",12/6/2023 4:58,12/6/2023 6:07,48.87,69,9,10,11,11,2.12,2.06,2.1,"68.012364, 32.436566",Available,"-52.27789936521615, -61.98126481774706","-51.53355640021654, 298.21900478932366",804,99.7,84.56,103.62,Light,-1.418782597,4412,0.89,13.53,43.23,60,Evening,Cloudy,Thursday,Heavy,85,3,46-55,27
